"noun_id";"noun";"noun_count"
6618;"lvvcia";1
6619;"gusto";1
6620;"cauadcria";1
6621;"gostas";1
6622;"astronomia";2
6623;"voananda";1
6624;"flashpose";1
6625;"sets";1
6626;"monas";3
6627;"siiverparry";1
6628;"camera";1
6629;"lanitaltda";3
6630;"cristais";1
6631;"micangas";1
6632;"sofia";1
6633;"oxe";1
6634;"antena";1
6635;"artic";1
6636;"entenderao";1
6637;"d";1
6638;"bjorkarca";1
6639;"acidentes";1
6640;"nss";1
6641;"patada";1
6642;"guwssdf";1
6643;"influencias";1
6644;"bibitch";1
6645;"skateawayon";1
6646;"pitchfork";1
6647;"charlene";1
6648;"genesisbjork";1
6649;"remirx";1
6650;"ultraviolencman";1
6651;"folkxcx";1
6652;"trheads";1
6653;"portals";1
6654;"bjorkela";1
6655;"luligarciakelly";1
6656;"postopunk";1
6657;"mlr";1
6658;"moh";1
6659;"adolescentejovem";1
6660;"chacota";4
6661;"berro";1
6662;"badtrip";1
6663;"favelada";1
6664;"homogenic";1
6665;"tiktokers";1
6666;"chococorn";1
6667;"bigfrogmcc";1
6668;"funkzao";1
6669;"flexassauro";1
6670;"fisiologia";1
6671;"alfabeto";1
6672;"vixi";1
6673;"betoalbqs";2
6674;"chwrrybiossom";1
6675;"cafezinhos";1
6676;"desejos";1
6677;"jnkahlo";1
6678;"usp";1
6679;"miltonbituca";1
6680;"artisticidade";1
6681;"diferente";1
6682;"confe";1
6683;"paneladas";1
6684;"byonce";1
6685;"ouvidos";1
6686;"exo";1
6687;"reissue";1
6688;"nocatsnolifem";1
6689;"vestido";6
6690;"ganso";1
6691;"military";1
6692;"lp";1
6693;"jpegmafia";1
6694;"rap";1
6695;"musicos";1
6696;"paninhos";1
6697;"vodo";1
6698;"naninha";1
6699;"bonde";3
6700;"molchat";1
6701;"tracie";1
6702;"liniker";1
6703;"funeral";1
6704;"juliete";1
6705;"terfrocks";1
6706;"rasa";1
6707;"nina";1
6708;"hope";1
6709;"instrumentais";1
6710;"colab";1
6711;"robsol";1
6712;"premium";1
6713;"namos";1
6714;"kitanacor";1
6715;"cesarhercul";1
6716;"brusinha";1
6717;"lukasiinho";1
6718;"natsukita";1
6719;"disrupcao";1
6720;"underground";1
6721;"impactos";1
6722;"gabriela";1
6723;"meandyourmama";1
6724;"mgk";1
6725;"flamingoganso";1
6726;"linoonez";1
6727;"roupitchas";1
6728;"grind";1
6729;"nascimento";1
6730;"clubshy";1
6731;"nhlistblues";1
6732;"hauxolote";1
6733;"folklore";1
6734;"infectologia";1
6735;"pneumonia";1
6736;"ombrinho";1
6737;"thaieletrohits";1
6738;"impersonator";1
6739;"concha";1
6740;"lupe";3
6741;"ssaturdaynightw";1
6742;"deftones";1
6743;"slipknot";1
6744;"bauhaus";1
6745;"tailsprowerii";1
6746;"greta";1
6747;"horclyne";1
6748;"biologia";1
6749;"swftals";1
6750;"fandoms";1
6751;"zagueirocara";1
6752;"confianca";24
6753;"elevado";1
6754;"admiracao";1
6755;"temegaguia";1
6756;"cia";3
6757;"beisebol";2
6758;"conviccao";1
6759;"fcporto";1
6760;"imortaispordireito";1
6761;"responsa";15
6762;"selecionado";1
6763;"pessegoeu";1
6764;"agencia";1
6765;"barbiere";2
6766;"papelaria";1
6767;"lapis";2
6768;"vendedor";2
6769;"mulhe";1
6770;"haileybieberbrs";2
6771;"bieber";5
6772;"vogue";4
6773;"rhode";6
6774;"escultura";1
6775;"tunel";4
6776;"alnas";1
6777;"independente";1
6778;"amados";1
6779;"serpenteifofoca";1
6780;"cobranca";3
6781;"coitado";3
6782;"dermatite";4
6783;"medica";2
6784;"areas";1
6785;"levyaraujo";3
6786;"hahahahahahahaha";1
6787;"machismo";1
6788;"permanencia";2
6789;"pulga";1
6790;"orelha";3
6791;"espinha";4
6792;"zico";2
6793;"cosmos";16
6794;"tese";1
6795;"tent";1
6796;"cartinha";1
6797;"ditador";2
6798;"distanciamento";3
6799;"states";1
6800;"organizadas";4
6801;"iniciativa";1
6802;"postura";7
6803;"cidadao";4
6804;"reuniao";1
6805;"demanda";1
6806;"acne";9
6807;"rafacamargo68";1
6808;"grandeza";2
6809;"restante";1
6810;"bandidos";4
6811;"brigas";1
6812;"ministro";1
6813;"tratamentos";1
6814;"espiga";1
6815;"taubate";1
6816;"competencia";1
6817;"garotada";1
6818;"luciusnaweb";1
6819;"cheiro";10
6820;"mimsayvic";1
6821;"realpaulocamilo";1
6822;"passador";1
6823;"fimose";23
6824;"depe";1
6825;"lobo";4
6826;"anticoncepcional";2
6827;"lucasmusetti";2
6828;"viuva";3
6829;"zyebeer";1
6830;"dente";2
6831;"vtbc";1
6832;"missmauyon";2
6833;"manchas";6
6834;"cicatrizes";4
6835;"migalhas";1
6836;"nutrientes";4
6837;"barreira";2
6838;"pass";1
6839;"futblogdorenato";4
6840;"maradona";6
6841;"bicmuller";3
6842;"arrcanjjo";1
6843;"sapatenis";2
6844;"larissakethyy";1
6845;"cansaco";4
6846;"cheirinho";2
6847;"toalhitas";1
6848;"maquilhagem";1
6849;"elisewilshaw";1
6850;"iamright22";1
6851;"tronoagora";1
6852;"escolhaagora";1
6853;"pensao";1
6854;"unha";6
6855;"segredos";1
6856;"coletiva";1
6857;"quadril";1
6858;"nadegas";1
6859;"louloulouloule";1
6860;"fator";1
6861;"associacao";1
6862;"boogiespriv";1
6863;"felipedafonte1";1
6864;"bambu";3
6865;"bigodeus";1
6866;"dimariacristiano";1
6867;"bglh";1
6868;"crosta";1
6869;"garantida";1
6870;"circunstancias";1
6871;"globalismo";1
6872;"tucabr54";2
6873;"metodos";1
6874;"laysouzamakeup";1
6875;"charme";2
6876;"inflamacao";2
6877;"protesto";3
6878;"desgracado";2
6879;"defesas";5
6880;"cabecada";2
6881;"htt";2
6882;"organizada";1
6883;"cirurgia";8
6884;"omanelzin";1
6885;"campanhazinha";1
6886;"12o";1
6887;"drikoferreira1";1
6888;"lingerie";1
6889;"etnia";5
6890;"sereias";1
6891;"marinaramoso";1
6892;"chifre";2
6893;"pilates";1
6894;"drenagem";1
6895;"alcado";1
6896;"clubeco";1
6897;"rebaixamento";5
6898;"espero";1
6899;"barbieri";1
6900;"tamo";1
6901;"pacaembuofc";1
6902;"placa";1
6903;"registro";1
6904;"mateuszurcc";1
6905;"labio";2
6906;"hemorragia";1
6907;"sthefsalves";1
6908;"boticario";1
6909;"sabonete";8
6910;"luaaan114";1
6911;"medicina";2
6912;"centrifuga";1
6913;"plasma";6
6914;"arianeereis01";1
6915;"cancer";9
6916;"partidas";6
6917;"gabionicc";1
6918;"consequencias";3
6919;"wildats2";1
6920;"esqueleto";1
6921;"habitacao";1
6922;"veneno";3
6923;"conseguinte";1
6924;"ideal";1
6925;"halito";1
6926;"combate";2
6927;"infeccoes";1
6928;"alergia";5
6929;"dermato";1
6930;"hidratantes";1
6931;"coceira";7
6932;"banhos";3
6933;"jogqdor";1
6934;"kelhenriqe";1
6935;"sardinha";2
6936;"lixos";3
6937;"sumo";2
6938;"melao";2
6939;"sapoti";2
6940;"umbu";2
6941;"brunoajea";2
6942;"idolomas";1
6943;"contextos";2
6944;"longe";1
6945;"rico";1
6946;"looping";1
6947;"crvgdadecepcao";1
6948;"topada";1
6949;"atestado";2
6950;"pelevermelha";1
6951;"paponacolina";1
6952;"peleesse";1
6953;"gaveta";1
6954;"furinho";1
6955;"cilios";5
6956;"selagem";1
6957;"design";5
6958;"sobrancelhas";4
6959;"messigtpele";1
6960;"eustaquio";1
6961;"amadores";1
6962;"didix7";1
6963;"botox";3
6964;"lim";1
6965;"wellfrc";3
6966;"nelsonpaffi";1
6967;"netos";1
6968;"propia";1
6969;"vascao";1
6970;"lucasalmds";1
6971;"tia";1
6972;"valencia";1
6973;"manomenezes";1
6974;"ventilador";1
6975;"classificacao";10
6976;"scinternacional";1
6977;"escova";1
6978;"obsessao";1
6979;"asiaticos";1
6980;"lovetractorep2";2
6981;"siberia";1
6982;"oficialmanausfc";1
6983;"csa";2
6984;"maceioal";2
6985;"cheia";2
6986;"shaakespears";1
6987;"sarahhh";1
6988;"bbb20";1
6989;"leigos";1
6990;"plmns";1
6991;"arielcrffx";1
6992;"amoraesvitor";1
6993;"jormarciorocha";1
6994;"derdf";2
6995;"nbafreeagency11";1
6996;"bobao";1
6997;"caraidudx";1
6998;"dyva";1
6999;"excesso";12
7000;"glande";6
7001;"resort";1
7002;"guerreiros";1
7003;"calmaria";1
7004;"sirdavidbent";1
7005;"rapa";1
7006;"ficante";2
7007;"atmosfera";1
7008;"melanina";2
7009;"protecao";2
7010;"micropigmentacao";1
7011;"rebobinadora";1
7012;"chanfro";1
7013;"angulo";1
7014;"bobina";1
7015;"ultimato";1
7016;"tonico";2
7017;"hidratante";7
7018;"oleosidade";2
7019;"skincare";7
7020;"aquisicao";1
7021;"cif";1
7022;"cravos";1
7023;"artes";4
7024;"prinyda";1
7025;"bitfut";3
7026;"casamentoascegasbrasil";1
7027;"xuxunanaue";2
7028;"higiene";4
7029;"impossibilidade";1
7030;"manualment";1
7031;"sallve";1
7032;"geranio";1
7033;"povos";1
7034;"heranca";1
7035;"roacutan";1
7036;"manicure";1
7037;"champions";2
7038;"ligas";8
7039;"united";1
7040;"sensacoes";1
7041;"ossos";1
7042;"arterias";1
7043;"treco";2
7044;"cristiano";2
7045;"gigantes";2
7046;"oluiscrf";1
7047;"tesoura";1
7048;"pedreiros";3
7049;"latas";1
7050;"cruyff";1
7051;"terrabrasilnot";15
7052;"pobres";3
7053;"pobreza";1
7054;"skinceuticals";1
7055;"vichy";1
7056;"barba";1
7057;"cifras";1
7058;"argila";1
7059;"bumbum";1
7060;"peidao";1
7061;"portaldomedoo";1
7062;"ign";1
7063;"babadook";1
7064;"amarelo";2
7065;"raia";1
7066;"fabrizioromano";2
7067;"c1rcesdeath";1
7068;"zion";1
7069;"pikachu";1
7070;"bolt";1
7071;"neymar";1
7072;"velho";2
7073;"cordeiro";3
7074;"badboychubby";1
7075;"bebezinho";1
7076;"papin";1
7077;"nossofutebol";1
7078;"ismaelfotofc";1
7079;"timedaamazonia";1
7080;"universesgmarie";1
7081;"drogasil";1
7082;"aposentadoria";5
7083;"rotina";9
7084;"zika";1
7085;"tecnicoisso";1
7086;"fjv";1
7087;"gswrodri22";1
7088;"r9";2
7089;"zidane";1
7090;"oleosa";1
7091;"coutinhoa";1
7092;"delesso";1
7093;"duplas";1
7094;"liroften";1
7095;"psg";3
7096;"reis";1
7097;"tedrvr";1
7098;"tabataamaralsp";1
7099;"porrad4";1
7100;"ilesos";1
7101;"nasl";1
7102;"jleague";1
7103;"lineker";1
7104;"arabias";2
7105;"adeptos";1
7106;"emblema";1
7107;"peleodio";1
7108;"miltonneves";2
7109;"conka";1
7110;"bussines";1
7111;"basquetejordan";1
7112;"xerem";1
7113;"tartaruga";1
7114;"internautas";1
7115;"elogios";1
7116;"idosa";1
7117;"marcacao";2
7118;"goat";3
7119;"rios";1
7120;"sarro";1
7121;"oheitorrocha";1
7122;"renatinvicente7";2
7123;"bracks";1
7124;"laporta";1
7125;"mosca";1
7126;"pacaembu";2
7127;"participo";1
7128;"cesarfilho";1
7129;"mediocridade";2
7130;"treinadores";1
7131;"ativos";1
7132;"gabiviczinhaa";1
7133;"infarto";2
7134;"jugular";1
7135;"jardim";1
7136;"pikachugtpuma";1
7137;"ricardogtcapasso";1
7138;"henriquegtpiton";1
7139;"rossigtpec";1
7140;"marronygtpedro";1
7141;"pwtryck";1
7142;"nassr";2
7143;"produtinho";1
7144;"neutrogena";1
7145;"falacias";2
7146;"marcador";2
7147;"carentes";1
7148;"verba";3
7149;"dianacaxtroof";1
7150;"erotismo";1
7151;"deusas";1
7152;"oitocentistas";1
7153;"ultimas";1
7154;"oficiais";1
7155;"ataques";1
7156;"gangues";1
7157;"cela";1
7158;"penitenciaria";1
7159;"seul";1
7160;"mortos";2
7161;"carta";3
7162;"baralho";1
7163;"recentes";1
7164;"errado";2
7165;"glock";1
7166;"rajada";1
7167;"dermatologista";2
7168;"feeljunquito";2
7169;"crvggod";1
7170;"realeza";1
7171;"usgs";1
7172;"perimetro";1
7173;"eternizei";1
7174;"gusttavolima";1
7175;"instituicao";1
7176;"punicao";1
7177;"aposentado";2
7178;"auge";3
7179;"volei";3
7180;"italoamericanos";1
7181;"acaso";1
7182;"futebolista";1
7183;"descendentes";1
7184;"nazis";1
7185;"mancha";1
7186;"delito";1
7187;"arymilgrau";1
7188;"blefaroplastia";1
7189;"esteticista";2
7190;"brasa";1
7191;"duque";1
7192;"sapato";3
7193;"calcanhar";1
7194;"petitfrodo";1
7195;"fraqueza";1
7196;"dirao";1
7197;"consequencia";2
7198;"blueseths";1
7199;"trabalhadores";1
7200;"remorco";1
7201;"tempelixir";1
7202;"flavinhokavalo";1
7203;"campana";1
7204;"galpao";2
7205;"trafico";1
7206;"comparsas";1
7207;"pioneiro";1
7208;"fezconquistou";1
7209;"manina";1
7210;"idolos";5
7211;"blaackxz";1
7212;"logan";1
7213;"diferencinha";1
7214;"muitoo";1
7215;"traste";1
7216;"ubig1";1
7217;"jimmy";2
7218;"subtom";1
7219;"geoforca";1
7220;"opio";1
7221;"cartas";2
7222;"corsarios";1
7223;"escravidao";3
7224;"pelepor";1
7225;"imperio";1
7226;"issoo";1
7227;"persona";1
7228;"waves";1
7229;"pqn";1
7230;"dedos";3
7231;"apresentacoes";1
7232;"jumentos";1
7233;"fazendas";1
7234;"legislacao";2
7235;"alergias";1
7236;"circulacao";1
7237;"bombom";1
7238;"viitoriaap";1
7239;"conquistas";1
7240;"hronnievon";1
7241;"prr";1
7242;"drauziovarella";2
7243;"integridade";2
7244;"sabonetes";2
7245;"pessego";4
7246;"blindkombat";1
7247;"cirurgias";1
7248;"ambitos";1
7249;"mathaus";1
7250;"higuain";1
7251;"romario";2
7252;"saudita";1
7253;"adeus";2
7254;"aposentarse";1
7255;"adulto";1
7256;"bebes";2
7257;"adultos";4
7258;"comocao";1
7259;"negros";3
7260;"perfeitaeu";1
7261;"bocado";2
7262;"vezesagora";1
7263;"ressaca";1
7264;"afronimato";4
7265;"acidozinho";1
7266;"peeling";3
7267;"fenol";2
7268;"cata";1
7269;"layanesouzastudio";1
7270;"harujiggly";2
7271;"deformacao";2
7272;"craneo";1
7273;"tecidos";1
7274;"minuscula";1
7275;"donos";1
7276;"prateleira";3
7277;"art";1
7278;"dissolucao";1
7279;"vinculo";4
7280;"hipoteses";1
7281;"diploma";1
7282;"litros";1
7283;"mijona";1
7284;"bebelcrf99";1
7285;"thiscarol";4
7286;"google";1
7287;"lek";2
7288;"urologista";1
7289;"obrigatoriamente";1
7290;"acido";4
7291;"ebryhheem2nde";1
7292;"philliphonorato";1
7293;"orcrins";1
7294;"covardia";3
7295;"mode";1
7296;"vitanola";1
7297;"retinoico";1
7298;"ma";1
7299;"bronzpodcast";1
7300;"broder";2
7301;"virtude";2
7302;"contracultura";2
7303;"edredom";1
7304;"titulares";1
7305;"cabecola";1
7306;"formato";3
7307;"sacas";1
7308;"bacteria";1
7309;"talco";1
7310;"cinzas";1
7311;"pareca";1
7312;"silicone";2
7313;"ciencia";1
7314;"headphone";1
7315;"camada";4
7316;"formula";1
7317;"fragrancia";2
7318;"recorrencia";1
7319;"venenos";1
7320;"catapimbas";1
7321;"bignamip";1
7322;"desenhinhos";2
7323;"markers";2
7324;"octavioguedes";1
7325;"verschoficial";1
7326;"berkaialf";1
7327;"desenhos";2
7328;"centralflanacao";1
7329;"endrick";3
7330;"vin";1
7331;"descanso";1
7332;"fortuna";1
7333;"facebook";6
7334;"nathytarot";1
7335;"recados";1
7336;"touro";1
7337;"arbitrariedades";1
7338;"glitter";3
7339;"curioso";1
7340;"prepucio";6
7341;"incompetencia";2
7342;"olliveirabr";1
7343;"canhotos";1
7344;"genios";2
7345;"glazing";3
7346;"aproxima";1
7347;"pelada";1
7348;"imaginacao";1
7349;"look";20
7350;"short";1
7351;"gola";2
7352;"cachecois";1
7353;"touca";1
7354;"luva";1
7355;"ulttraviolenci";1
7356;"selene";2
7357;"melhoras";1
7358;"lobos";4
7359;"jayruderman";1
7360;"loba";3
7361;"dudamachia";1
7362;"tatuagens";2
7363;"sapatos";2
7364;"maqu";1
7365;"amante";1
7366;"oreia";1
7367;"olorunphemy";1
7368;"bateria";1
7369;"chegada";3
7370;"bagre";7
7371;"dividas";3
7372;"coco";4
7373;"verbo";1
7374;"luar";1
7375;"alimentos";1
7376;"colageno";2
7377;"proteina";1
7378;"preparacao";4
7379;"irritacao";1
7380;"ressecamento";2
7381;"opacidade";1
7382;"nervos";2
7383;"mneves";1
7384;"exercicio";1
7385;"policiais";4
7386;"pms";2
7387;"efeito";8
7388;"lucydream20";1
7389;"fucar";1
7390;"escrota";1
7391;"penaldo";1
7392;"monarquia";1
7393;"giovannaaah";1
7394;"furacaodazuacao";1
7395;"aqueria";1
7396;"tatuzinhos";1
7397;"patinhas";1
7398;"udeochusp";1
7399;"tlgd";2
7400;"otarios";1
7401;"salao";1
7402;"saudavel";1
7403;"uniformizada";1
7404;"macacao";2
7405;"releitura";2
7406;"blazer";2
7407;"delineado";1
7408;"caco";1
7409;"perdao";1
7410;"peleele";1
7411;"solidariedadecomo";1
7412;"manto";4
7413;"garra";3
7414;"fernandaoeterno";1
7415;"cintura";2
7416;"heydeciiih";1
7417;"pigmento";1
7418;"retoque";2
7419;"alimentacaopoderosa";1
7420;"flavonoides";3
7421;"docura";1
7422;"propriedades";1
7423;"radicais";2
7424;"nozes";2
7425;"sementes";2
7426;"ameixas";1
7427;"castanhas";1
7428;"linhaca";1
7429;"chia";1
7430;"tesouros";1
7431;"vitamina";2
7432;"antioxidante";1
7433;"vegetais";1
7434;"folhas";3
7435;"escuras";1
7436;"bemestar";1
7437;"espinafre";1
7438;"vitaminas";1
7439;"frutas";1
7440;"antioxidantes";2
7441;"morangos";1
7442;"amoras";1
7443;"envelhecimento";1
7444;"preparese";1
7445;"oceano";1
7446;"omega3";1
7447;"graxo";1
7448;"elasticidade";2
7449;"boost";1
7450;"baladeiro";1
7451;"circo";1
7452;"valterofilho";1
7453;"ejaculacao";1
7454;"impotencia";1
7455;"abelism";1
7456;"intuito";2
7457;"geraldo2009";1
7458;"carambaseloko";1
7459;"aposentsdo";1
7460;"encanto";1
7461;"lisangel36";1
7462;"lisinha";1
7463;"correcao";2
7464;"inflacao";2
7465;"casaco";1
7466;"risque";1
7467;"grao";1
7468;"madurapele";1
7469;"gomessolange";1
7470;"falsidade";1
7471;"gringo";2
7472;"florida";1
7473;"rota";1
7474;"obvia";1
7475;"rodape";1
7476;"redentor";1
7477;"edicoes";3
7478;"parelha";1
7479;"sauditao";1
7480;"oks";1
7481;"anamnesias";2
7482;"gabbismesquita";1
7483;"politiqueiro";1
7484;"polo";1
7485;"direitistas";1
7486;"maquina";2
7487;"blablabla";1
7488;"eleicao";2
7489;"asulkk";1
7490;"patamar";4
7491;"sdds";3
7492;"graus";2
7493;"cyprianszn";1
7494;"triplex";1
7495;"eduardaprudent1";1
7496;"lindinha";1
7497;"manchinhas";1
7498;"sessoes";2
7499;"pecados";1
7500;"facame";1
7501;"joelhos";2
7502;"pessi";1
7503;"pardos";2
7504;"smolzhannie";1
7505;"recomendacoes";1
7506;"necessidades";1
7507;"jeanfaisca1";1
7508;"zagueirofraco";1
7509;"lancamentoquero";1
7510;"arma";2
7511;"messileobrasil";1
7512;"bangcheolie";1
7513;"combustao";1
7514;"quinhentos";1
7515;"rosatecnologia";1
7516;"jornalismo";1
7517;"claro";1
7518;"reportagens";1
7519;"joydapaiz";1
7520;"feicao";1
7521;"ibra";2
7522;"czao";1
7523;"atos";1
7524;"enzy";1
7525;"coceiras";1
7526;"formacao";2
7527;"ictiose";1
7528;"escama";1
7529;"aspereza";1
7530;"incelso";1
7531;"tortura";2
7532;"bandidoou";1
7533;"torturauma";1
7534;"votimas";1
7535;"marcioluis041";2
7536;"publicos";1
7537;"codades";1
7538;"pubkico";1
7539;"estrtura";1
7540;"katywerneck";1
7541;"theatro";1
7542;"cerimonia";1
7543;"idealizador";1
7544;"micheleslima";1
7545;"econocoisas";1
7546;"pedagogia";1
7547;"nomorekekere";1
7548;"leo4777";2
7549;"headset";1
7550;"afundamento";1
7551;"riquelme";1
7552;"craques";4
7553;"verde";3
7554;"infeccao";1
7555;"spkvnw";1
7556;"boulos";1
7557;"romantizacao";1
7558;"contatacao";1
7559;"kweenlatina";1
7560;"futebolboomers";1
7561;"cosmo";1
7562;"centralvinijr";1
7563;"nctzen";1
7564;"haechan";1
7565;"andressacmoraes";1
7566;"vistos";1
7567;"situacoespelos";1
7568;"minorias";1
7569;"poros";2
7570;"imperfeicoes";2
7571;"thelmadias10";1
7572;"roubos";3
7573;"tatamiiau";1
7574;"datafutebol";1
7575;"gambiarra";1
7576;"amistosinho";1
7577;"relatosdecoito";1
7578;"pirulito";1
7579;"peles";3
7580;"vitiligo";1
7581;"aderencia";1
7582;"extremista";1
7583;"intermedio";1
7584;"kkochbeoj";1
7585;"eunicolepuzzi";1
7586;"testiculo";1
7587;"vitelliiago";1
7588;"coma";1
7589;"etapa";1
7590;"suprassumo";2
7591;"cordialidade";1
7592;"anemica";1
7593;"malha";1
7594;"joonieg0d";1
7595;"matva";1
7596;"raca";8
7597;"rajacasanova001";1
7598;"luizaalmeidacl";1
7599;"harunomoon";1
7600;"chamariz";1
7601;"decadencia";3
7602;"rofftorres";1
7603;"celsomessias4";1
7604;"vanliberdade";1
7605;"retirada";1
7606;"orgaos";1
7607;"ritual";2
7608;"enterro";1
7609;"bombeiros";1
7610;"incendio";1
7611;"gamertronic1987";1
7612;"senao";1
7613;"marmitas";1
7614;"prateleiras";1
7615;"castropvb";1
7616;"animesniilista1";1
7617;"aconteca";1
7618;"andrefalves";1
7619;"projecao";1
7620;"evolucao";2
7621;"bolsonarosp";2
7622;"chaves";1
7623;"mw11l";1
7624;"luyzmayke";1
7625;"messi1822wd";1
7626;"mrprettinho";1
7627;"credo";1
7628;"nenem";2
7629;"dinastia";1
7630;"maiores";1
7631;"testosterona";1
7632;"calixtooo";1
7633;"euanapires";1
7634;"ocaso";1
7635;"vascudo";1
7636;"goats";3
7637;"debateydebate";1
7638;"blazersw01";1
7639;"hawaianosquadrilha";1
7640;"metropoles";10
7641;"tar";1
7642;"parede";1
7643;"nayumiyai";1
7644;"revitaliftretinol";1
7645;"vico";1
7646;"vejasp";1
7647;"james90210205";1
7648;"brilha";2
7649;"fixacao";1
7650;"jisogiven";1
7651;"antisemitismo";1
7652;"nazismo";1
7653;"nmedeiros16";1
7654;"binder";1
7655;"maquiagens";1
7656;"preenchimento";1
7657;"camisetao";1
7658;"major";1
7659;"batom";1
7660;"ferraresi";1
7661;"emprestimo";4
7662;"promessas";2
7663;"bagres";5
7664;"puma";1
7665;"oktodos";1
7666;"maestro";1
7667;"piton";1
7668;"rwan";1
7669;"cocao";1
7670;"emprestimoapostacompor";1
7671;"orella";1
7672;"tmb";1
7673;"glr";1
7674;"procedimentos";1
7675;"bya";1
7676;"poses";1
7677;"senado";1
7678;"cagoes";1
7679;"canalhas";1
7680;"alexsandercrvg";1
7681;"chimmybap";1
7682;"rjseokjinnie";1
7683;"coisinha";1
7684;"ecbmatz";1
7685;"chicoabu";1
7686;"metafutebol";1
7687;"porto";2
7688;"aloha";1
7689;"expertise";1
7690;"antioleosidade";1
7691;"vrowoo";1
7692;"giospfc";1
7693;"benzema";1
7694;"sintomas";1
7695;"deficiencia";1
7696;"estrogenio";1
7697;"hormon";1
7698;"var";1
7699;"polarzin0";1
7700;"drpepperblog";1
7701;"spiderman";1
7702;"peleajude";1
7703;"sedes";1
7704;"campeonatos";3
7705;"epocas";1
7706;"capacidade";7
7707;"basico";4
7708;"vicedomengaun";2
7709;"petistas";1
7710;"arroseado";1
7711;"sakamoto";2
7712;"padreco";1
7713;"seres";2
7714;"branke";1
7715;"rostopele";1
7716;"distorcao";1
7717;"marquinha";1
7718;"plastico";1
7719;"miami";1
7720;"odigoat";2
7721;"dollsuccubus0";1
7722;"uv";1
7723;"acabamento";1
7724;"deuses";1
7725;"velhos";2
7726;"ciclo";5
7727;"ittihad";1
7728;"historiajunto";1
7729;"brancos";2
7730;"portugueses";1
7731;"alemaesaustriacos";1
7732;"italianos";1
7733;"mouros";1
7734;"pirineus";1
7735;"podiiia";1
7736;"youtubers";1
7737;"fernandoulrich";1
7738;"edisonsamp";1
7739;"oliveira27";2
7740;"pixuleco";2
7741;"prisioneiro";2
7742;"medicamentos";2
7743;"americanos";2
7744;"garrincha";2
7745;"cagro";1
7746;"cicatriz";2
7747;"queimadura";2
7748;"drvaladizargrangeiro";1
7749;"lenha";2
7750;"frizz";1
7751;"olheiras";2
7752;"fodida";1
7753;"oxcarjnr";1
7754;"consigo";1
7755;"k3lvyn";1
7756;"soq";1
7757;"equipas";2
7758;"medias";1
7759;"empreitada";1
7760;"tronco";1
7761;"febre";2
7762;"bancadanorte99";2
7763;"xiag0";1
7764;"isadoralarasa";1
7765;"gordura";1
7766;"transpiracao";1
7767;"lewyzinho";1
7768;"operacoesrio";1
7769;"congestionamento";2
7770;"lazer";2
7771;"gilete";1
7772;"website";1
7773;"doideira";1
7774;"charlatao";1
7775;"pastor";1
7776;"politico";2
7777;"verdadeiramente";1
7778;"gugafigueiredo4";1
7779;"soccer";1
7780;"lembrancas";1
7781;"capasso";1
7782;"ozzyvampr";1
7783;"comprovacao";1
7784;"beneficio";1
7785;"goleadadazoeira";1
7786;"templo";1
7787;"eeelarissa";1
7788;"gerente";2
7789;"guria";1
7790;"produtinhos";1
7791;"tubarao";1
7792;"casadodalili3";1
7793;"negra";1
7794;"abazwhyllzz";1
7795;"reportagem";1
7796;"arquivos";1
7797;"textos";2
7798;"encontros";1
7799;"atracoes";1
7800;"hypnobr";1
7801;"friccao";1
7802;"mousse";1
7803;"virgem";1
7804;"calaboca";1
7805;"baseada";1
7806;"estatisticas";1
7807;"igomesz7";1
7808;"sinuca";1
7809;"viniciuscliger";1
7810;"thaiadograu";1
7811;"bastenfut";1
7812;"mkt";1
7813;"lendas";4
7814;"mapa";1
7815;"mandatos";1
7816;"injustica";2
7817;"cerdas";1
7818;"queimaduras";2
7819;"maradonna";1
7820;"rafruogui";1
7821;"transito";1
7822;"cameras";1
7823;"corrio";1
7824;"reflexos";1
7825;"humidade";1
7826;"furms";1
7827;"avos";1
7828;"farda";1
7829;"mydixkrona";1
7830;"ultravioleta";1
7831;"couro";1
7832;"capinha";1
7833;"prepulcio";1
7834;"jogadas";1
7835;"coisaisso";1
7836;"tetevibesz";1
7837;"ladainha";1
7838;"suor";1
7839;"galinho";1
7840;"borboleta";1
7841;"jotaklm1989";3
7842;"recomendacao";1
7843;"tinta";1
7844;"olheira";1
7845;"amandiosca";1
7846;"acessorios";1
7847;"bruuuhbrooke";1
7848;"castilho";1
7849;"scardnv";1
7850;"embalagem";2
7851;"citoupoli";1
7852;"grandissimo";1
7853;"frasessvilla";1
7854;"camelos";1
7855;"carreiras";5
7856;"gabrsz";1
7857;"risos";1
7858;"reidonan";1
7859;"fevereiro";1
7860;"tecido";1
7861;"almofada";1
7862;"lavehzee";1
7863;"batepronto";3
7864;"nilsoncesarjp";1
7865;"avesso";1
7866;"cassya27";1
7867;"basculho";1
7868;"dizer";1
7869;"mtscorsino";1
7870;"luffvyx";1
7871;"cbpkrl";1
7872;"iagobaggins";1
7873;"dipirona";1
7874;"calombos";1
7875;"manocacto";1
7876;"soniarubeda";1
7877;"elzareis";1
7878;"flacida";1
7879;"cabelos";4
7880;"climaterio";1
7881;"caja";1
7882;"saliva";1
7883;"guipinheiro";1
7884;"onlyfans";1
7885;"jaca";1
7886;"mateo";1
7887;"cadeirantes";1
